,team_api_id,team_long_name,team_short_name,team_fifa_api_id,id,date,buildUpPlaySpeed,buildUpPlaySpeedClass,buildUpPlayDribbling,buildUpPlayDribblingClass,buildUpPlayPassing,buildUpPlayPassingClass,buildUpPlayPositioningClass,chanceCreationPassing,chanceCreationPassingClass,chanceCreationCrossing,chanceCreationCrossingClass,chanceCreationShooting,chanceCreationShootingClass,chanceCreationPositioningClass,defencePressure,defencePressureClass,defenceAggression,defenceAggressionClass,defenceTeamWidth,defenceTeamWidthClass,defenceDefenderLineClass
138,8654,West Ham United,WHU,19,1388,2013-09-20,72,Fast,39.0,Little,73,Long,Organised,61,Normal,74,Lots,32,Little,Organised,30,Deep,37,Press,41,Normal,Cover
139,8654,West Ham United,WHU,19,1389,2014-09-19,72,Fast,39.0,Normal,73,Long,Organised,68,Risky,71,Lots,32,Little,Organised,30,Deep,34,Press,41,Normal,Cover
140,8654,West Ham United,WHU,19,1390,2015-09-10,77,Fast,37.0,Normal,57,Mixed,Organised,68,Risky,73,Lots,29,Little,Organised,30,Deep,37,Press,41,Normal,Cover
141,8528,Wigan Athletic,WIG,1917,1399,2010-02-22,70,Fast,36.0,Little,70,Long,Organised,70,Risky,70,Lots,50,Normal,Organised,35,Medium,70,Double,35,Normal,Cover
142,8528,Wigan Athletic,WIG,1917,1400,2011-02-22,35,Balanced,36.0,Little,50,Mixed,Organised,45,Normal,65,Normal,50,Normal,Organised,45,Medium,55,Press,65,Normal,Cover
143,8528,Wigan Athletic,WIG,1917,1401,2012-02-22,38,Balanced,36.0,Little,38,Mixed,Organised,54,Normal,42,Normal,42,Normal,Organised,40,Medium,42,Press,44,Normal,Cover
144,8528,Wigan Athletic,WIG,1917,1402,2013-09-20,38,Balanced,36.0,Little,39,Mixed,Organised,43,Normal,42,Normal,34,Normal,Free Form,56,Medium,52,Press,44,Normal,Cover
145,8528,Wigan Athletic,WIG,1917,1403,2014-09-19,51,Balanced,36.0,Normal,51,Mixed,Organised,52,Normal,55,Normal,57,Normal,Organised,62,Medium,57,Press,44,Normal,Cover
146,8528,Wigan Athletic,WIG,1917,1404,2015-09-10,51,Balanced,37.0,Normal,56,Mixed,Organised,52,Normal,59,Normal,40,Normal,Organised,62,Medium,48,Press,44,Normal,Cover
147,10252,Aston Villa,AVL,2,77,2010-02-22,70,Fast,32.0,Little,59,Mixed,Organised,65,Normal,70,Lots,50,Normal,Free Form,30,Deep,70,Double,30,Narrow,Cover
148,10252,Aston Villa,AVL,2,78,2011-02-22,65,Balanced,32.0,Little,50,Mixed,Organised,45,Normal,55,Normal,50,Normal,Organised,35,Medium,45,Press,65,Normal,Cover
149,10252,Aston Villa,AVL,2,79,2012-02-22,67,Fast,32.0,Little,58,Mixed,Organised,44,Normal,60,Normal,56,Normal,Organised,43,Medium,50,Press,52,Normal,Cover
150,10252,Aston Villa,AVL,2,80,2013-09-20,63,Balanced,32.0,Little,59,Mixed,Organised,52,Normal,55,Normal,34,Normal,Organised,39,Medium,41,Press,54,Normal,Cover
151,10252,Aston Villa,AVL,2,81,2014-09-19,66,Balanced,32.0,Little,72,Long,Organised,63,Normal,48,Normal,56,Normal,Organised,39,Medium,42,Press,52,Normal,Cover
152,10252,Aston Villa,AVL,2,82,2015-09-10,63,Balanced,37.0,Normal,54,Mixed,Organised,60,Normal,48,Normal,38,Normal,Organised,35,Medium,44,Press,54,Normal,Cover
153,8456,Manchester City,MCI,10,801,2010-02-22,70,Fast,35.0,Little,60,Mixed,Organised,55,Normal,70,Lots,70,Lots,Organised,45,Medium,55,Press,45,Normal,Cover
154,8456,Manchester City,MCI,10,802,2011-02-22,70,Fast,35.0,Little,60,Mixed,Organised,70,Risky,65,Normal,75,Lots,Free Form,65,Medium,65,Press,50,Normal,Cover
155,8456,Manchester City,MCI,10,803,2012-02-22,45,Balanced,35.0,Little,55,Mixed,Organised,40,Normal,38,Normal,48,Normal,Free Form,50,Medium,60,Press,54,Normal,Cover
156,8456,Manchester City,MCI,10,804,2013-09-20,36,Balanced,35.0,Little,34,Mixed,Organised,39,Normal,44,Normal,38,Normal,Free Form,42,Medium,44,Press,54,Normal,Cover
157,8456,Manchester City,MCI,10,805,2014-09-19,59,Balanced,35.0,Normal,29,Short,Organised,32,Safe,49,Normal,62,Normal,Organised,42,Medium,44,Press,54,Normal,Cover
158,8456,Manchester City,MCI,10,806,2015-09-10,59,Balanced,35.0,Normal,29,Short,Free Form,38,Normal,36,Normal,24,Little,Free Form,48,Medium,47,Press,54,Normal,Cover
159,8668,Everton,EVE,7,405,2010-02-22,60,Balanced,34.0,Little,65,Mixed,Organised,60,Normal,70,Lots,45,Normal,Organised,40,Medium,70,Double,40,Normal,Cover
160,8668,Everton,EVE,7,406,2011-02-22,60,Balanced,34.0,Little,50,Mixed,Organised,55,Normal,70,Lots,55,Normal,Organised,55,Medium,65,Press,60,Normal,Cover
161,8668,Everton,EVE,7,407,2012-02-22,56,Balanced,34.0,Little,56,Mixed,Organised,48,Normal,57,Normal,56,Normal,Organised,50,Medium,50,Press,60,Normal,Cover
162,8668,Everton,EVE,7,408,2013-09-20,58,Balanced,34.0,Little,62,Mixed,Organised,48,Normal,59,Normal,32,Little,Organised,41,Medium,44,Press,59,Normal,Cover
163,8668,Everton,EVE,7,409,2014-09-19,61,Balanced,34.0,Normal,42,Mixed,Organised,39,Normal,59,Normal,48,Normal,Organised,52,Medium,58,Press,60,Normal,Cover
164,8668,Everton,EVE,7,410,2015-09-10,43,Balanced,45.0,Normal,40,Mixed,Organised,39,Normal,33,Little,63,Normal,Organised,52,Medium,58,Press,59,Normal,Cover
165,8655,Blackburn Rovers,BLB,3,173,2010-02-22,55,Balanced,31.0,Little,70,Long,Organised,60,Normal,70,Lots,55,Normal,Organised,45,Medium,70,Double,45,Normal,Cover
166,8655,Blackburn Rovers,BLB,3,174,2011-02-22,55,Balanced,31.0,Little,65,Mixed,Organised,50,Normal,50,Normal,35,Normal,Organised,45,Medium,60,Press,55,Normal,Cover
167,8655,Blackburn Rovers,BLB,3,175,2012-02-22,57,Balanced,31.0,Little,57,Mixed,Organised,55,Normal,45,Normal,40,Normal,Organised,42,Medium,50,Press,38,Normal,Cover
168,8655,Blackburn Rovers,BLB,3,176,2013-09-20,44,Balanced,31.0,Little,64,Mixed,Organised,55,Normal,52,Normal,40,Normal,Organised,42,Medium,50,Press,38,Normal,Cover
169,8655,Blackburn Rovers,BLB,3,177,2014-09-19,44,Balanced,31.0,Little,62,Mixed,Organised,63,Normal,61,Normal,40,Normal,Organised,50,Medium,50,Press,47,Normal,Cover
170,8655,Blackburn Rovers,BLB,3,178,2015-09-10,60,Balanced,60.0,Normal,65,Mixed,Organised,59,Normal,58,Normal,42,Normal,Organised,50,Medium,50,Press,57,Normal,Cover
171,8549,Middlesbrough,MID,12,830,2010-02-22,70,Fast,28.0,Little,70,Long,Organised,70,Risky,70,Lots,50,Normal,Organised,30,Deep,70,Double,30,Narrow,Cover
172,8549,Middlesbrough,MID,12,831,2011-02-22,66,Balanced,28.0,Little,51,Mixed,Organised,64,Normal,64,Normal,48,Normal,Organised,54,Medium,44,Press,49,Normal,Cover
173,8549,Middlesbrough,MID,12,832,2012-02-22,60,Balanced,28.0,Little,72,Long,Organised,40,Normal,56,Normal,72,Lots,Organised,38,Medium,42,Press,42,Normal,Cover
174,8549,Middlesbrough,MID,12,833,2013-09-20,60,Balanced,28.0,Little,40,Mixed,Organised,40,Normal,56,Normal,57,Normal,Organised,38,Medium,42,Press,52,Normal,Cover
175,8549,Middlesbrough,MID,12,834,2014-09-19,60,Balanced,28.0,Little,56,Mixed,Organised,49,Normal,56,Normal,72,Lots,Organised,38,Medium,42,Press,42,Normal,Cover
176,8549,Middlesbrough,MID,12,835,2015-09-10,60,Balanced,32.0,Little,46,Mixed,Organised,43,Normal,55,Normal,37,Normal,Organised,38,Medium,42,Press,42,Normal,Cover
177,8586,Tottenham Hotspur,TOT,18,1276,2010-02-22,70,Fast,35.0,Little,50,Mixed,Organised,50,Normal,65,Normal,50,Normal,Organised,50,Medium,50,Press,50,Normal,Cover
178,8586,Tottenham Hotspur,TOT,18,1277,2011-02-22,60,Balanced,35.0,Little,55,Mixed,Free Form,70,Risky,70,Lots,70,Lots,Organised,30,Deep,40,Press,60,Normal,Cover
179,8586,Tottenham Hotspur,TOT,18,1278,2012-02-22,44,Balanced,35.0,Little,47,Mixed,Organised,52,Normal,63,Normal,61,Normal,Organised,43,Medium,44,Press,51,Normal,Cover
180,8586,Tottenham Hotspur,TOT,18,1279,2013-09-20,42,Balanced,35.0,Little,46,Mixed,Organised,45,Normal,58,Normal,68,Lots,Organised,63,Medium,61,Press,57,Normal,Cover
181,8586,Tottenham Hotspur,TOT,18,1280,2014-09-19,41,Balanced,35.0,Normal,38,Mixed,Organised,41,Normal,59,Normal,62,Normal,Organised,58,Medium,51,Press,56,Normal,Cover
182,8586,Tottenham Hotspur,TOT,18,1281,2015-09-10,47,Balanced,46.0,Normal,40,Mixed,Organised,41,Normal,41,Normal,63,Normal,Organised,63,Medium,54,Press,56,Normal,Cover
183,8559,Bolton Wanderers,BOL,4,198,2010-02-22,55,Balanced,37.0,Little,70,Long,Organised,70,Risky,70,Lots,45,Normal,Organised,35,Medium,70,Double,35,Normal,Cover
184,8559,Bolton Wanderers,BOL,4,199,2011-02-22,45,Balanced,37.0,Little,70,Long,Organised,55,Normal,70,Lots,50,Normal,Organised,40,Medium,55,Press,50,Normal,Cover
185,8559,Bolton Wanderers,BOL,4,200,2012-02-22,57,Balanced,37.0,Little,56,Mixed,Organised,45,Normal,54,Normal,54,Normal,Organised,48,Medium,48,Press,58,Normal,Cover
186,8559,Bolton Wanderers,BOL,4,201,2013-09-20,57,Balanced,37.0,Little,53,Mixed,Organised,42,Normal,38,Normal,54,Normal,Organised,39,Medium,48,Press,58,Normal,Cover
187,8559,Bolton Wanderers,BOL,4,202,2014-09-19,57,Balanced,37.0,Normal,73,Long,Organised,72,Risky,43,Normal,56,Normal,Organised,39,Medium,48,Press,58,Normal,Cover
188,8559,Bolton Wanderers,BOL,4,203,2015-09-10,57,Balanced,34.0,Normal,61,Mixed,Organised,72,Risky,60,Normal,38,Normal,Organised,39,Medium,48,Press,58,Normal,Cover
189,10194,Stoke City,STK,1806,1243,2010-02-22,65,Balanced,24.0,Little,70,Long,Organised,70,Risky,70,Lots,55,Normal,Organised,35,Medium,70,Double,35,Normal,Cover
190,10194,Stoke City,STK,1806,1244,2011-02-22,50,Balanced,24.0,Little,80,Long,Organised,30,Safe,70,Lots,35,Normal,Organised,25,Deep,65,Press,50,Normal,Cover
191,10194,Stoke City,STK,1806,1245,2012-02-22,75,Fast,24.0,Little,75,Long,Organised,40,Normal,72,Lots,55,Normal,Organised,50,Medium,58,Press,45,Normal,Cover
192,10194,Stoke City,STK,1806,1246,2013-09-20,75,Fast,24.0,Little,73,Long,Organised,59,Normal,61,Normal,38,Normal,Organised,32,Deep,37,Press,41,Normal,Cover
193,10194,Stoke City,STK,1806,1247,2014-09-19,48,Balanced,24.0,Little,55,Mixed,Organised,51,Normal,57,Normal,37,Normal,Organised,38,Medium,40,Press,41,Normal,Cover
194,10194,Stoke City,STK,1806,1248,2015-09-10,48,Balanced,41.0,Normal,49,Mixed,Organised,51,Normal,59,Normal,49,Normal,Organised,44,Medium,37,Press,51,Normal,Cover
195,8667,Hull City,HUL,1952,597,2010-02-22,65,Balanced,35.0,Little,60,Mixed,Organised,70,Risky,70,Lots,55,Normal,Organised,70,High,70,Double,70,Wide,Cover
196,8667,Hull City,HUL,1952,598,2011-02-22,49,Balanced,35.0,Little,52,Mixed,Organised,64,Normal,64,Normal,37,Normal,Organised,46,Medium,46,Press,67,Wide,Cover
197,8667,Hull City,HUL,1952,599,2012-02-22,61,Balanced,35.0,Little,48,Mixed,Organised,38,Normal,60,Normal,54,Normal,Organised,38,Medium,42,Press,46,Normal,Cover
198,8667,Hull City,HUL,1952,600,2013-09-20,63,Balanced,35.0,Little,48,Mixed,Organised,38,Normal,60,Normal,54,Normal,Organised,34,Medium,37,Press,46,Normal,Cover
199,8667,Hull City,HUL,1952,601,2014-09-19,56,Balanced,35.0,Normal,51,Mixed,Organised,54,Normal,60,Normal,48,Normal,Organised,38,Medium,37,Press,46,Normal,Cover
200,8667,Hull City,HUL,1952,602,2015-09-10,56,Balanced,40.0,Normal,55,Mixed,Organised,54,Normal,49,Normal,56,Normal,Organised,38,Medium,37,Press,46,Normal,Cover
201,9879,Fulham,FUL,144,479,2010-02-22,60,Balanced,34.0,Little,70,Long,Organised,70,Risky,70,Lots,50,Normal,Organised,40,Medium,35,Press,40,Normal,Cover
202,9879,Fulham,FUL,144,480,2011-02-22,50,Balanced,34.0,Little,55,Mixed,Organised,45,Normal,55,Normal,40,Normal,Organised,45,Medium,35,Press,50,Normal,Cover
203,9879,Fulham,FUL,144,481,2012-02-22,48,Balanced,34.0,Little,45,Mixed,Organised,38,Normal,62,Normal,54,Normal,Organised,38,Medium,38,Press,62,Normal,Cover
204,9879,Fulham,FUL,144,482,2013-09-20,52,Balanced,34.0,Little,49,Mixed,Organised,49,Normal,56,Normal,59,Normal,Organised,39,Medium,39,Press,57,Normal,Cover
205,9879,Fulham,FUL,144,483,2014-09-19,52,Balanced,34.0,Normal,56,Mixed,Organised,58,Normal,41,Normal,54,Normal,Organised,29,Deep,28,Contain,39,Normal,Cover
206,9879,Fulham,FUL,144,484,2015-09-10,52,Balanced,34.0,Normal,48,Mixed,Organised,39,Normal,54,Normal,59,Normal,Organised,29,Deep,30,Contain,39,Normal,Cover
207,8455,Chelsea,CHE,5,307,2010-02-22,70,Fast,52.0,Little,60,Mixed,Free Form,56,Normal,70,Lots,70,Lots,Free Form,30,Deep,60,Press,35,Normal,Cover
208,8455,Chelsea,CHE,5,308,2011-02-22,60,Balanced,52.0,Little,50,Mixed,Free Form,60,Normal,60,Normal,80,Lots,Free Form,35,Medium,55,Press,50,Normal,Cover
209,8455,Chelsea,CHE,5,309,2012-02-22,60,Balanced,52.0,Little,45,Mixed,Organised,55,Normal,45,Normal,45,Normal,Organised,60,Medium,62,Press,46,Normal,Cover
210,8455,Chelsea,CHE,5,310,2013-09-20,46,Balanced,52.0,Little,41,Mixed,Organised,46,Normal,61,Normal,63,Normal,Organised,42,Medium,43,Press,46,Normal,Cover
211,8455,Chelsea,CHE,5,311,2014-09-19,67,Fast,52.0,Normal,38,Mixed,Organised,41,Normal,61,Normal,68,Lots,Organised,39,Medium,41,Press,46,Normal,Cover
212,8455,Chelsea,CHE,5,312,2015-09-10,67,Fast,41.0,Normal,36,Mixed,Organised,41,Normal,34,Normal,44,Normal,Organised,39,Medium,41,Press,46,Normal,Cover
213,8462,Portsmouth,POR,1790,1002,2010-02-22,70,Fast,32.0,Little,70,Long,Organised,70,Risky,70,Lots,55,Normal,Organised,40,Medium,70,Double,40,Normal,Cover
214,8462,Portsmouth,POR,1790,1003,2011-02-22,36,Balanced,32.0,Little,48,Mixed,Organised,48,Normal,66,Normal,51,Normal,Organised,36,Medium,44,Press,48,Normal,Cover
215,8462,Portsmouth,POR,1790,1004,2012-02-22,64,Balanced,32.0,Little,59,Mixed,Organised,40,Normal,42,Normal,56,Normal,Organised,49,Medium,51,Press,44,Normal,Cover
216,8462,Portsmouth,POR,1790,1005,2013-09-20,68,Fast,32.0,Little,62,Mixed,Organised,40,Normal,47,Normal,56,Normal,Organised,49,Medium,51,Press,44,Normal,Cover
217,8462,Portsmouth,POR,1790,1006,2014-09-19,59,Balanced,32.0,Little,57,Mixed,Organised,49,Normal,47,Normal,53,Normal,Organised,39,Medium,40,Press,44,Normal,Cover
218,8462,Portsmouth,POR,1790,1007,2015-09-10,59,Balanced,32.0,Little,57,Mixed,Organised,49,Normal,47,Normal,53,Normal,Organised,39,Medium,40,Press,44,Normal,Cover
219,8658,Birmingham City,BIR,88,167,2010-02-22,70,Fast,39.0,Little,70,Long,Organised,70,Risky,70,Lots,70,Lots,Organised,70,High,70,Double,70,Wide,Cover
220,8658,Birmingham City,BIR,88,168,2011-02-22,45,Balanced,39.0,Little,60,Mixed,Organised,35,Normal,50,Normal,40,Normal,Organised,30,Deep,60,Press,45,Normal,Cover
221,8658,Birmingham City,BIR,88,169,2012-02-22,51,Balanced,39.0,Little,55,Mixed,Organised,41,Normal,62,Normal,56,Normal,Organised,42,Medium,48,Press,54,Normal,Cover
222,8658,Birmingham City,BIR,88,170,2013-09-20,56,Balanced,39.0,Little,57,Mixed,Organised,45,Normal,71,Lots,41,Normal,Organised,42,Medium,44,Press,54,Normal,Cover
223,8658,Birmingham City,BIR,88,171,2014-09-19,56,Balanced,39.0,Normal,79,Long,Organised,77,Risky,71,Lots,56,Normal,Organised,42,Medium,48,Press,54,Normal,Cover
224,8658,Birmingham City,BIR,88,172,2015-09-10,56,Balanced,32.0,Little,75,Long,Organised,77,Risky,62,Normal,64,Normal,Organised,42,Medium,47,Press,54,Normal,Cover
225,8602,Wolverhampton Wanderers,WOL,110,1421,2010-02-22,70,Fast,28.0,Little,70,Long,Organised,70,Risky,70,Lots,70,Lots,Organised,70,High,70,Double,70,Wide,Cover
226,8602,Wolverhampton Wanderers,WOL,110,1422,2011-02-22,55,Balanced,28.0,Little,55,Mixed,Organised,60,Normal,60,Normal,45,Normal,Organised,45,Medium,45,Press,50,Normal,Cover
227,8602,Wolverhampton Wanderers,WOL,110,1423,2012-02-22,67,Fast,28.0,Little,68,Long,Organised,42,Normal,68,Lots,56,Normal,Organised,48,Medium,60,Press,45,Normal,Cover
228,8602,Wolverhampton Wanderers,WOL,110,1424,2013-09-20,63,Balanced,28.0,Little,61,Mixed,Organised,42,Normal,73,Lots,56,Normal,Organised,42,Medium,48,Press,52,Normal,Cover
229,8602,Wolverhampton Wanderers,WOL,110,1425,2014-09-19,47,Balanced,28.0,Little,58,Mixed,Organised,55,Normal,64,Normal,56,Normal,Organised,47,Medium,48,Press,52,Normal,Cover
230,8602,Wolverhampton Wanderers,WOL,110,1426,2015-09-10,46,Balanced,36.0,Normal,54,Mixed,Organised,55,Normal,47,Normal,48,Normal,Organised,47,Medium,48,Press,55,Normal,Cover
231,8191,Burnley,BUR,1796,249,2010-02-22,70,Fast,32.0,Little,65,Mixed,Organised,70,Risky,70,Lots,70,Lots,Organised,65,Medium,70,Double,70,Wide,Cover
232,8191,Burnley,BUR,1796,250,2011-02-22,36,Balanced,32.0,Little,52,Mixed,Organised,49,Normal,68,Lots,55,Normal,Organised,24,Deep,56,Press,66,Normal,Cover
233,8191,Burnley,BUR,1796,251,2012-02-22,48,Balanced,32.0,Little,44,Mixed,Organised,56,Normal,58,Normal,48,Normal,Organised,52,Medium,50,Press,58,Normal,Cover
234,8191,Burnley,BUR,1796,252,2013-09-20,54,Balanced,32.0,Little,55,Mixed,Organised,56,Normal,59,Normal,48,Normal,Organised,48,Medium,50,Press,58,Normal,Cover
235,8191,Burnley,BUR,1796,253,2014-09-19,48,Balanced,32.0,Little,74,Long,Organised,72,Risky,59,Normal,58,Normal,Organised,54,Medium,57,Press,58,Normal,Cover
236,8191,Burnley,BUR,1796,254,2015-09-10,54,Balanced,32.0,Little,67,Long,Organised,72,Risky,57,Normal,47,Normal,Organised,63,Medium,62,Press,58,Normal,Cover
237,8483,Blackpool,BLA,1926,179,2010-02-22,70,Fast,44.0,Little,70,Long,Organised,70,Risky,70,Lots,65,Normal,Organised,70,High,70,Double,70,Wide,Cover
238,8483,Blackpool,BLA,1926,180,2011-02-22,70,Fast,44.0,Little,30,Short,Organised,65,Normal,30,Little,65,Normal,Organised,45,Medium,50,Press,45,Normal,Cover
239,8483,Blackpool,BLA,1926,181,2012-02-22,45,Balanced,44.0,Little,52,Mixed,Organised,60,Normal,58,Normal,58,Normal,Organised,49,Medium,52,Press,54,Normal,Cover
240,8483,Blackpool,BLA,1926,182,2013-09-20,45,Balanced,44.0,Little,52,Mixed,Organised,60,Normal,58,Normal,58,Normal,Organised,49,Medium,52,Press,54,Normal,Cover
241,8483,Blackpool,BLA,1926,183,2014-09-19,67,Fast,44.0,Normal,72,Long,Organised,70,Risky,48,Normal,58,Normal,Organised,39,Medium,38,Press,54,Normal,Cover
242,8483,Blackpool,BLA,1926,184,2015-09-10,62,Balanced,36.0,Normal,64,Mixed,Organised,59,Normal,43,Normal,64,Normal,Organised,39,Medium,38,Press,54,Normal,Cover
243,10003,Swansea City,SWA,1960,1255,2010-02-22,65,Balanced,34.0,Little,70,Long,Organised,70,Risky,70,Lots,70,Lots,Organised,70,High,70,Double,70,Wide,Cover
244,10003,Swansea City,SWA,1960,1256,2011-02-22,66,Balanced,34.0,Little,34,Mixed,Organised,52,Normal,51,Normal,64,Normal,Organised,44,Medium,47,Press,64,Normal,Cover
245,10003,Swansea City,SWA,1960,1257,2012-02-22,26,Slow,34.0,Little,24,Short,Organised,62,Normal,39,Normal,57,Normal,Free Form,48,Medium,58,Press,60,Normal,Cover
246,10003,Swansea City,SWA,1960,1258,2013-09-20,41,Balanced,34.0,Little,39,Mixed,Organised,36,Normal,42,Normal,44,Normal,Free Form,52,Medium,58,Press,57,Normal,Cover
247,10003,Swansea City,SWA,1960,1259,2014-09-19,63,Balanced,34.0,Normal,34,Mixed,Organised,34,Normal,51,Normal,36,Normal,Free Form,51,Medium,58,Press,54,Normal,Cover
248,10003,Swansea City,SWA,1960,1260,2015-09-10,45,Balanced,44.0,Normal,42,Mixed,Organised,34,Normal,36,Normal,55,Normal,Free Form,31,Deep,47,Press,42,Normal,Cover
249,10172,Queens Park Rangers,QPR,15,1014,2010-02-22,70,Fast,36.0,Little,70,Long,Organised,70,Risky,70,Lots,70,Lots,Organised,70,High,70,Double,70,Wide,Cover
250,10172,Queens Park Rangers,QPR,15,1015,2011-02-22,51,Balanced,36.0,Little,49,Mixed,Organised,36,Normal,48,Normal,52,Normal,Organised,44,Medium,43,Press,40,Normal,Cover
251,10172,Queens Park Rangers,QPR,15,1016,2012-02-22,57,Balanced,36.0,Little,58,Mixed,Organised,60,Normal,48,Normal,48,Normal,Organised,42,Medium,51,Press,44,Normal,Cover
252,10172,Queens Park Rangers,QPR,15,1017,2013-09-20,58,Balanced,36.0,Little,54,Mixed,Organised,53,Normal,39,Normal,54,Normal,Organised,49,Medium,47,Press,44,Normal,Cover
253,10172,Queens Park Rangers,QPR,15,1018,2014-09-19,52,Balanced,36.0,Normal,53,Mixed,Organised,53,Normal,54,Normal,54,Normal,Organised,50,Medium,44,Press,54,Normal,Cover
254,10172,Queens Park Rangers,QPR,15,1019,2015-09-10,30,Slow,39.0,Normal,61,Mixed,Organised,53,Normal,53,Normal,60,Normal,Organised,50,Medium,44,Press,54,Normal,Cover
255,9850,Norwich City,NOR,1792,905,2010-02-22,65,Balanced,28.0,Little,70,Long,Organised,70,Risky,70,Lots,55,Normal,Organised,60,Medium,70,Double,70,Wide,Cover
256,9850,Norwich City,NOR,1792,906,2011-02-22,49,Balanced,28.0,Little,52,Mixed,Organised,48,Normal,64,Normal,66,Normal,Organised,34,Medium,54,Press,48,Normal,Cover
257,9850,Norwich City,NOR,1792,907,2012-02-22,63,Balanced,28.0,Little,61,Mixed,Organised,42,Normal,76,Lots,62,Normal,Organised,40,Medium,50,Press,42,Normal,Cover
258,9850,Norwich City,NOR,1792,908,2013-09-20,70,Fast,28.0,Little,70,Long,Organised,56,Normal,67,Lots,48,Normal,Organised,40,Medium,43,Press,53,Normal,Cover
259,9850,Norwich City,NOR,1792,909,2014-09-19,45,Balanced,28.0,Little,64,Mixed,Organised,55,Normal,67,Lots,42,Normal,Organised,40,Medium,43,Press,51,Normal,Cover
260,9850,Norwich City,NOR,1792,910,2015-09-10,45,Balanced,38.0,Normal,55,Mixed,Organised,46,Normal,54,Normal,47,Normal,Organised,38,Medium,39,Press,51,Normal,Cover
261,8466,Southampton,SOU,17,1181,2010-02-22,70,Fast,41.0,Little,55,Mixed,Organised,70,Risky,70,Lots,65,Normal,Organised,70,High,70,Double,70,Wide,Cover
262,8466,Southampton,SOU,17,1182,2011-02-22,52,Balanced,41.0,Little,37,Mixed,Organised,48,Normal,49,Normal,47,Normal,Organised,43,Medium,43,Press,48,Normal,Cover
263,8466,Southampton,SOU,17,1183,2012-02-22,47,Balanced,41.0,Little,52,Mixed,Organised,54,Normal,56,Normal,60,Normal,Organised,48,Medium,52,Press,44,Normal,Cover
264,8466,Southampton,SOU,17,1184,2013-09-20,47,Balanced,41.0,Little,38,Mixed,Organised,52,Normal,56,Normal,58,Normal,Free Form,57,Medium,63,Press,44,Normal,Cover
265,8466,Southampton,SOU,17,1185,2014-09-19,47,Balanced,41.0,Normal,40,Mixed,Organised,42,Normal,56,Normal,51,Normal,Free Form,62,Medium,64,Press,44,Normal,Cover
266,8466,Southampton,SOU,17,1186,2015-09-10,52,Balanced,31.0,Little,46,Mixed,Organised,42,Normal,54,Normal,30,Little,Organised,50,Medium,65,Press,44,Normal,Cover
267,9798,Reading,REA,1793,1037,2010-02-22,70,Fast,26.0,Little,70,Long,Organised,70,Risky,70,Lots,70,Lots,Organised,70,High,60,Press,70,Wide,Cover
268,9798,Reading,REA,1793,1038,2011-02-22,49,Balanced,26.0,Little,36,Mixed,Organised,57,Normal,73,Lots,55,Normal,Organised,49,Medium,31,Contain,67,Wide,Cover
269,9798,Reading,REA,1793,1039,2012-02-22,49,Balanced,26.0,Little,49,Mixed,Organised,46,Normal,58,Normal,56,Normal,Organised,49,Medium,51,Press,45,Normal,Cover
270,9798,Reading,REA,1793,1040,2013-09-20,49,Balanced,26.0,Little,61,Mixed,Organised,55,Normal,58,Normal,37,Normal,Organised,39,Medium,44,Press,52,Normal,Cover
271,9798,Reading,REA,1793,1041,2014-09-19,44,Balanced,26.0,Little,72,Long,Organised,71,Risky,39,Normal,37,Normal,Organised,58,Medium,52,Press,52,Normal,Cover
272,9798,Reading,REA,1793,1042,2015-09-10,44,Balanced,36.0,Normal,64,Mixed,Organised,62,Normal,65,Normal,42,Normal,Organised,51,Medium,47,Press,52,Normal,Cover
273,9826,Crystal Palace,CRY,1799,336,2010-02-22,70,Fast,36.0,Little,70,Long,Organised,70,Risky,70,Lots,65,Normal,Organised,65,Medium,60,Press,60,Normal,Cover
274,9826,Crystal Palace,CRY,1799,337,2011-02-22,53,Balanced,36.0,Little,54,Mixed,Organised,69,Risky,48,Normal,52,Normal,Organised,48,Medium,43,Press,33,Narrow,Cover
